patient_id,failed_login_rate,request_rate,total_records_accessed,unique_endpoints,endpoint_discovery_count,suspicious_download_count,data_export_count,privilege_escalation_count,device_change_count,night_activity_count,error_rate,anomalous_event_count,unique_sessions,unique_devices,average_response_time_ms,behavior_class,is_anomalous
TRAIN_P0761,0.0308,0.0252,180,8,0,0,0,0,0,26,0.0166,0,4,2,525.25,NORMAL,0
TRAIN_P2159,0.0362,0.0308,132,11,0,0,0,0,0,25,0.0016,0,5,1,412.92,NORMAL,0
TRAIN_P3142,0.076,0.1351,3207,14,2,12,8,0,4,65,0.0055,20,9,2,785.61,DATA_EXFILTRATION,1
TRAIN_P0043,0.0621,0.0239,121,12,0,0,0,0,0,26,0.0154,0,4,1,367.55,NORMAL,0
TRAIN_P2174,0.5301,0.0636,188,13,1,0,0,0,0,17,0.228,14,3,1,381.24,BRUTE_FORCE,1
TRAIN_P0205,0.0311,0.0176,161,9,1,0,0,0,0,26,0.0197,0,3,1,282.63,NORMAL,0
TRAIN_P1474,0.0324,0.0208,185,10,0,0,0,0,0,21,0.0106,1,4,1,380.26,NORMAL,0
TRAIN_P2101,0.0082,0.0203,148,9,0,0,0,0,0,13,0.0146,0,2,1,424.53,NORMAL,0
TRAIN_P2594,0.0768,0.0741,283,15,5,0,0,0,1,54,0.1176,12,5,2,431.34,RECONNAISSANCE,1
TRAIN_P0069,0.0536,0.0292,173,8,0,0,0,0,0,31,0.0175,0,5,1,502.54,NORMAL,0
TRAIN_P1876,0.0311,0.0171,181,8,0,0,0,0,0,22,0.0144,0,3,1,365.64,NORMAL,0
TRAIN_P3417,0.156,0.0805,1401,23,5,0,0,3,3,62,0.1063,24,8,5,533.74,PRIVILEGE_ABUSE,1
TRAIN_P2232,0.5108,0.0796,73,10,1,0,0,0,0,16,0.3442,15,6,2,459.16,BRUTE_FORCE,1
TRAIN_P0138,0.0502,0.0269,144,10,0,0,0,0,0,25,0.007,0,3,1,187.78,NORMAL,0
TRAIN_P0797,0.0221,0.0145,90,9,1,0,0,0,0,12,0.0192,0,3,2,440.5,NORMAL,0
TRAIN_P2181,0.464,0.0578,210,10,0,0,0,0,1,39,0.2875,14,5,1,467.06,BRUTE_FORCE,1
TRAIN_P2129,0.0272,0.0234,178,9,0,0,0,0,0,23,0.0285,0,3,1,425.6,NORMAL,0
TRAIN_P0759,0.04,0.0131,131,9,0,0,0,0,0,35,0.0143,0,4,1,292.68,NORMAL,0
TRAIN_P0542,0.0263,0.0258,192,7,0,0,0,0,0,27,0.0118,0,3,1,517.13,NORMAL,0
TRAIN_P1020,0.0339,0.0337,168,11,0,0,0,0,0,23,0.0109,0,5,1,340.44,NORMAL,0
TRAIN_P2744,0.0748,0.0894,2892,8,2,0,1,0,1,90,0.0322,18,6,2,430.42,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0166,0.0556,0.008,146,9,0,0,0,0,0,33,0.0114,0,4,1,381.57,NORMAL,0
TRAIN_P0249,0.0161,0.0245,185,11,1,0,0,0,0,12,0.0056,0,5,1,396.78,NORMAL,0
TRAIN_P1332,0.0541,0.0212,148,9,0,1,0,0,1,10,0.026,0,2,1,435.21,NORMAL,0
TRAIN_P2018,0.0301,0.0295,124,8,0,0,0,0,0,25,0.0169,0,4,1,424.22,NORMAL,0
TRAIN_P0447,0.0479,0.0179,168,8,0,0,0,0,0,21,0.0236,0,4,1,297.3,NORMAL,0
TRAIN_P2483,0.0827,0.0515,391,14,9,0,0,0,1,49,0.0587,13,5,1,460.32,RECONNAISSANCE,1
TRAIN_P1359,0.0123,0.0261,65,8,0,0,0,0,0,31,0.0144,0,3,1,333.71,NORMAL,0
TRAIN_P2146,0.0502,0.0202,158,10,0,0,0,0,0,33,0.0132,1,2,1,191.9,NORMAL,0
TRAIN_P1330,0.0224,0.0249,101,8,2,0,0,0,0,35,0.0119,0,3,1,429.16,NORMAL,0
TRAIN_P3490,0.1892,0.0418,2006,17,2,1,2,4,4,43,0.107,33,6,4,637.61,PRIVILEGE_ABUSE,1
TRAIN_P2151,0.0178,0.0228,189,10,0,0,0,0,0,26,0.019,0,6,1,365.91,NORMAL,0
TRAIN_P0435,0.0191,0.0199,125,10,1,0,0,0,0,33,0.0185,0,3,1,387.43,NORMAL,0
TRAIN_P2123,0.0,0.0267,159,9,0,0,0,0,0,25,0.0206,0,3,1,448.2,NORMAL,0
TRAIN_P0578,0.0337,0.016,140,9,0,0,0,0,0,28,0.0192,0,3,1,476.53,NORMAL,0
TRAIN_P2862,0.051,0.0603,2052,7,3,1,0,0,3,55,0.0064,21,4,3,640.61,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3288,0.0804,0.1188,3072,17,1,9,6,0,2,62,0.0551,43,5,2,834.1,DATA_EXFILTRATION,1
TRAIN_P2449,0.0577,0.0771,333,14,5,0,0,0,0,56,0.0991,12,6,1,388.4,RECONNAISSANCE,1
TRAIN_P1849,0.0399,0.0273,120,7,0,0,0,0,1,26,0.0092,1,3,1,454.06,NORMAL,0
TRAIN_P0763,0.0178,0.0216,88,9,0,0,0,0,0,31,0.0167,0,5,1,409.71,NORMAL,0
TRAIN_P0389,0.0558,0.0248,163,6,1,0,0,0,0,22,0.0099,1,4,1,348.63,NORMAL,0
TRAIN_P0236,0.0096,0.0058,131,9,0,0,0,0,0,10,0.0131,1,4,1,536.57,NORMAL,0
TRAIN_P3123,0.0665,0.1294,2771,11,1,15,7,0,2,57,0.0245,31,8,2,674.02,DATA_EXFILTRATION,1
TRAIN_P1985,0.042,0.0119,87,9,0,0,0,0,0,23,0.0248,1,4,1,344.78,NORMAL,0
TRAIN_P0268,0.0451,0.0269,167,10,0,0,0,0,1,43,0.0194,0,5,1,534.83,NORMAL,0
TRAIN_P0771,0.0451,0.0144,200,10,0,0,0,0,0,21,0.0136,0,5,1,490.46,NORMAL,0
TRAIN_P2166,0.5661,0.0842,159,9,0,0,0,0,0,23,0.3604,14,5,2,414.17,BRUTE_FORCE,1
TRAIN_P0438,0.0111,0.0234,169,8,0,0,0,0,0,25,0.0081,0,4,2,521.32,NORMAL,0
TRAIN_P0674,0.0559,0.0185,139,8,0,0,0,0,0,34,0.0192,0,4,1,390.11,NORMAL,0
TRAIN_P0250,0.0586,0.0227,208,9,0,0,0,0,0,30,0.0114,0,5,1,416.1,NORMAL,0
TRAIN_P2202,0.6119,0.0836,160,12,1,0,0,0,0,41,0.2643,17,5,1,435.31,BRUTE_FORCE,1
TRAIN_P1575,0.0284,0.017,150,9,0,0,0,0,0,24,0.0222,0,4,1,224.66,NORMAL,0
TRAIN_P2143,0.0346,0.0104,185,10,0,0,0,0,0,20,0.0176,0,4,2,385.45,NORMAL,0
TRAIN_P2082,0.0264,0.0088,135,7,0,0,0,0,0,28,0.0207,1,3,1,340.11,NORMAL,0
TRAIN_P3137,0.0876,0.0799,3462,14,2,12,5,0,4,63,0.0452,23,11,4,627.02,DATA_EXFILTRATION,1
TRAIN_P3075,0.0288,0.1059,2698,15,2,0,0,0,2,50,0.0279,16,7,1,465.85,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3286,0.0769,0.1151,3622,16,2,10,5,0,3,71,0.0206,21,10,4,872.8,DATA_EXFILTRATION,1
TRAIN_P0449,0.0274,0.0205,163,7,0,0,0,0,0,21,0.016,0,2,2,377.88,NORMAL,0
TRAIN_P1470,0.0012,0.0143,175,7,0,0,0,0,0,24,0.0167,0,1,1,337.11,NORMAL,0
TRAIN_P0717,0.0733,0.0176,130,8,0,0,0,0,0,33,0.0058,0,4,2,390.38,NORMAL,0
TRAIN_P3106,0.1135,0.1429,2932,13,1,10,6,0,3,69,0.0284,17,5,3,899.79,DATA_EXFILTRATION,1
TRAIN_P3133,0.1072,0.0932,3288,19,1,12,7,0,2,55,0.0439,23,7,1,576.21,DATA_EXFILTRATION,1
TRAIN_P2049,0.0396,0.0207,226,9,0,0,0,0,0,26,0.018,0,5,1,419.64,NORMAL,0
TRAIN_P1902,0.0362,0.024,107,11,0,0,0,0,0,36,0.02,0,4,1,393.33,NORMAL,0
TRAIN_P2988,0.0509,0.0693,2851,11,1,1,0,0,3,64,0.0138,24,10,3,708.86,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1169,0.0439,0.0245,142,9,0,0,0,0,0,31,0.0155,0,2,1,246.9,NORMAL,0
TRAIN_P0083,0.0465,0.0185,83,8,1,0,0,0,0,15,0.0166,0,2,1,472.87,NORMAL,0
TRAIN_P2899,0.0298,0.0529,2351,13,4,0,0,0,2,44,0.0418,20,6,3,477.19,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2725,0.0888,0.025,257,17,7,0,0,0,0,31,0.1174,8,6,2,483.26,RECONNAISSANCE,1
TRAIN_P1461,0.038,0.0143,184,11,0,0,0,0,0,18,0.0142,0,5,1,350.48,NORMAL,0
TRAIN_P1894,0.0086,0.0277,199,10,0,0,0,0,0,22,0.0206,0,3,1,431.1,NORMAL,0
TRAIN_P1669,0.0436,0.0162,201,11,2,0,0,0,0,33,0.0203,0,4,1,390.69,NORMAL,0
TRAIN_P2757,0.0378,0.0839,3301,13,3,0,1,0,2,54,0.0474,8,6,1,583.47,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2001,0.0283,0.005,248,8,0,1,0,0,0,15,0.0207,0,5,1,241.86,NORMAL,0
TRAIN_P0476,0.0141,0.0167,119,8,1,0,0,0,0,25,0.0165,1,3,2,310.3,NORMAL,0
TRAIN_P0518,0.0,0.0294,152,6,0,0,0,0,0,16,0.0143,0,4,1,496.43,NORMAL,0
TRAIN_P0405,0.0226,0.0199,155,13,0,0,0,0,0,24,0.0151,0,2,1,492.33,NORMAL,0
TRAIN_P0385,0.0529,0.0246,130,7,0,0,0,0,1,20,0.0216,0,4,1,448.53,NORMAL,0
TRAIN_P3211,0.0784,0.118,3599,12,1,16,7,1,2,60,0.0038,44,6,3,478.69,DATA_EXFILTRATION,1
TRAIN_P2153,0.0378,0.0145,117,9,0,0,0,0,0,26,0.0133,0,2,1,449.2,NORMAL,0
TRAIN_P1634,0.0526,0.0212,181,8,0,0,0,0,0,25,0.0171,0,5,1,395.13,NORMAL,0
TRAIN_P3430,0.102,0.0739,1423,15,2,2,1,8,2,60,0.0984,20,10,4,603.39,PRIVILEGE_ABUSE,1
TRAIN_P0689,0.0702,0.0122,164,9,1,0,0,0,0,16,0.0134,0,3,1,389.72,NORMAL,0
TRAIN_P1241,0.0148,0.022,120,7,0,0,0,0,0,29,0.013,0,4,1,465.65,NORMAL,0
TRAIN_P0063,0.0363,0.0178,207,9,0,0,0,0,0,25,0.0203,1,5,1,325.33,NORMAL,0
TRAIN_P0853,0.0,0.0137,120,9,0,0,0,0,0,30,0.0099,0,3,2,445.07,NORMAL,0
TRAIN_P3298,0.0725,0.1115,3607,14,2,17,5,0,1,60,0.0522,36,8,3,717.76,DATA_EXFILTRATION,1
TRAIN_P3253,0.1086,0.1367,2872,14,1,13,5,0,2,56,0.0411,26,6,2,614.59,DATA_EXFILTRATION,1
TRAIN_P1263,0.0158,0.013,195,7,0,0,0,0,0,35,0.0175,0,6,1,378.29,NORMAL,0
TRAIN_P0224,0.0394,0.0155,112,7,0,0,0,0,0,20,0.0173,0,6,2,267.92,NORMAL,0
TRAIN_P2194,0.6037,0.0528,128,10,2,0,0,0,2,41,0.3311,11,4,1,465.87,BRUTE_FORCE,1
TRAIN_P0374,0.0452,0.0251,142,7,0,0,0,0,0,35,0.0151,1,4,1,381.55,NORMAL,0
TRAIN_P1825,0.0792,0.0175,180,9,0,0,0,0,0,23,0.0117,0,4,1,389.33,NORMAL,0
TRAIN_P3035,0.0199,0.0954,2431,12,4,0,0,0,1,62,0.0066,22,8,2,587.96,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3442,0.1151,0.0842,1628,16,4,3,0,8,3,59,0.1199,29,8,3,636.82,PRIVILEGE_ABUSE,1
TRAIN_P3163,0.068,0.0994,2735,13,2,18,7,0,2,67,0.0255,37,8,2,525.41,DATA_EXFILTRATION,1
TRAIN_P3217,0.0481,0.1328,3297,12,0,9,9,0,3,67,0.0021,32,7,3,681.08,DATA_EXFILTRATION,1
TRAIN_P0010,0.0629,0.0238,181,7,0,0,0,0,0,17,0.0122,0,6,1,449.89,NORMAL,0
TRAIN_P2498,0.0501,0.0456,275,16,6,0,0,0,1,27,0.118,11,5,2,494.69,RECONNAISSANCE,1
TRAIN_P1945,0.0154,0.0187,223,11,0,0,0,0,0,24,0.0172,0,3,1,487.39,NORMAL,0
TRAIN_P1839,0.0062,0.0188,210,8,0,0,0,0,1,13,0.012,0,4,1,376.31,NORMAL,0
TRAIN_P0709,0.0117,0.0273,167,7,1,0,0,0,0,25,0.0114,0,6,2,423.2,NORMAL,0
TRAIN_P0256,0.0217,0.0268,196,9,1,0,0,0,0,7,0.0194,0,2,1,332.39,NORMAL,0
TRAIN_P1618,0.0893,0.0227,172,9,0,0,0,0,1,23,0.0141,1,2,2,356.77,NORMAL,0
TRAIN_P0390,0.0444,0.0179,191,7,0,0,0,0,0,8,0.0102,0,5,1,389.27,NORMAL,0
TRAIN_P1582,0.0337,0.0278,109,10,0,0,0,0,0,37,0.0154,0,2,1,313.42,NORMAL,0
TRAIN_P0925,0.0334,0.0204,151,10,0,0,0,0,0,22,0.0252,0,3,1,340.8,NORMAL,0
TRAIN_P3327,0.0489,0.13,3136,20,3,12,5,0,3,61,0.0287,23,9,2,418.57,DATA_EXFILTRATION,1
TRAIN_P2835,0.0959,0.068,2223,11,2,1,0,0,1,45,0.0267,20,7,3,626.49,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2509,0.0661,0.0965,285,16,13,0,0,0,0,56,0.0896,14,4,2,573.54,RECONNAISSANCE,1
TRAIN_P2037,0.0756,0.0203,200,7,0,0,0,0,0,31,0.014,0,2,1,275.57,NORMAL,0
TRAIN_P3359,0.034,0.0827,1196,12,1,0,3,7,1,33,0.0824,23,7,5,432.1,PRIVILEGE_ABUSE,1
TRAIN_P1225,0.0487,0.0216,152,5,0,0,0,0,0,17,0.0197,0,2,1,474.4,NORMAL,0
TRAIN_P2550,0.0688,0.0674,429,25,9,0,0,0,1,56,0.0781,6,6,2,297.58,RECONNAISSANCE,1
TRAIN_P1947,0.0563,0.0181,167,8,0,0,0,0,0,33,0.0196,0,4,1,291.63,NORMAL,0
TRAIN_P0740,0.0517,0.0178,93,9,0,0,0,0,0,21,0.0163,0,3,1,318.96,NORMAL,0
TRAIN_P0041,0.0447,0.0214,121,8,0,0,0,0,0,32,0.0112,0,3,1,235.61,NORMAL,0
TRAIN_P0869,0.0605,0.0215,160,8,0,0,0,0,0,24,0.0157,0,5,2,423.88,NORMAL,0
TRAIN_P2780,0.071,0.0655,1986,11,4,1,0,0,2,64,0.0343,22,9,3,499.15,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0540,0.0602,0.0376,100,9,0,0,0,0,0,19,0.0094,0,3,1,379.46,NORMAL,0
TRAIN_P2746,0.0414,0.0892,1508,10,2,1,1,0,2,61,0.0376,20,7,2,537.35,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3317,0.0883,0.1207,2755,11,0,9,6,1,4,60,0.034,29,7,2,712.84,DATA_EXFILTRATION,1
TRAIN_P2724,0.0418,0.0794,255,14,6,0,0,0,1,57,0.0958,11,6,1,386.55,RECONNAISSANCE,1
TRAIN_P1372,0.0413,0.0212,87,9,0,0,0,0,0,25,0.0109,0,4,1,388.18,NORMAL,0
TRAIN_P1146,0.0823,0.0242,201,8,0,0,0,0,0,33,0.013,0,4,1,248.28,NORMAL,0
TRAIN_P1032,0.0406,0.0148,156,7,0,0,0,0,0,25,0.0128,0,3,1,411.92,NORMAL,0
TRAIN_P0373,0.0517,0.0181,165,8,0,0,0,0,0,30,0.0087,0,4,1,410.74,NORMAL,0
TRAIN_P0668,0.0227,0.0201,156,11,0,0,0,0,0,28,0.0137,0,6,1,208.69,NORMAL,0
TRAIN_P0358,0.0292,0.0233,107,11,0,0,0,0,0,31,0.0121,2,3,1,312.53,NORMAL,0
TRAIN_P0968,0.0724,0.014,86,8,0,0,0,0,0,13,0.014,0,3,1,339.79,NORMAL,0
TRAIN_P2832,0.0733,0.0555,2508,9,2,0,0,0,1,49,0.036,19,7,2,511.17,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2784,0.0307,0.0878,2051,14,2,0,0,0,4,53,0.0497,18,4,3,550.26,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1354,0.1014,0.0091,204,8,0,0,0,0,0,38,0.0221,0,3,1,398.57,NORMAL,0
TRAIN_P1036,0.008,0.022,172,6,0,0,0,0,0,20,0.016,0,3,1,340.94,NORMAL,0
TRAIN_P0471,0.0073,0.0248,145,8,0,0,0,0,0,19,0.0055,0,4,1,308.74,NORMAL,0
TRAIN_P3104,0.0853,0.1607,3076,14,1,16,5,0,4,58,0.0422,28,4,3,608.63,DATA_EXFILTRATION,1
TRAIN_P1397,0.0169,0.0195,186,9,0,0,0,0,0,33,0.0168,0,5,1,437.14,NORMAL,0
TRAIN_P3140,0.0325,0.0695,3602,12,2,12,6,0,3,44,0.0183,23,7,2,730.98,DATA_EXFILTRATION,1
TRAIN_P1550,0.0562,0.0228,166,7,1,0,0,0,0,21,0.0136,0,2,1,180.0,NORMAL,0
TRAIN_P1257,0.0176,0.0197,114,8,0,0,0,0,0,39,0.0222,0,5,1,345.28,NORMAL,0
TRAIN_P2095,0.0188,0.0194,101,8,0,0,0,0,0,19,0.0155,0,3,1,473.12,NORMAL,0
TRAIN_P1556,0.0775,0.0155,146,8,0,0,0,0,0,30,0.0143,0,3,1,342.05,NORMAL,0
TRAIN_P3098,0.0541,0.1143,3077,11,1,11,6,0,3,58,0.0429,17,10,2,824.81,DATA_EXFILTRATION,1
TRAIN_P1251,0.0013,0.0113,233,11,1,0,0,0,0,16,0.0098,0,2,2,428.07,NORMAL,0
TRAIN_P1700,0.0472,0.0181,115,9,0,0,0,0,0,37,0.0183,0,5,1,409.51,NORMAL,0
TRAIN_P1253,0.0429,0.0239,123,11,0,0,0,0,0,15,0.0176,0,2,1,245.13,NORMAL,0
TRAIN_P3318,0.1073,0.1194,3090,15,3,11,7,0,4,57,0.0402,32,7,2,614.93,DATA_EXFILTRATION,1
TRAIN_P3338,0.0476,0.0986,3325,13,4,16,8,0,1,52,0.0289,27,5,2,648.09,DATA_EXFILTRATION,1
TRAIN_P0080,0.0326,0.021,108,8,0,0,0,0,0,17,0.0188,2,4,1,389.6,NORMAL,0
TRAIN_P1173,0.057,0.0138,114,9,0,0,0,0,0,20,0.0047,0,3,2,374.44,NORMAL,0
TRAIN_P0815,0.0752,0.0194,72,7,0,0,0,0,0,22,0.0145,0,3,1,472.68,NORMAL,0
TRAIN_P1853,0.0345,0.0177,182,7,0,0,0,0,0,32,0.0128,0,4,1,520.91,NORMAL,0
TRAIN_P2221,0.3618,0.0736,210,7,0,0,0,0,0,37,0.2779,8,6,1,293.99,BRUTE_FORCE,1
TRAIN_P2720,0.0954,0.0487,373,15,9,0,1,0,0,60,0.1055,13,3,1,456.0,RECONNAISSANCE,1
TRAIN_P3149,0.0486,0.1491,2976,8,1,12,6,0,0,70,0.0346,40,9,3,673.81,DATA_EXFILTRATION,1
TRAIN_P2106,0.0159,0.0289,217,9,0,0,0,0,0,24,0.0071,0,6,1,495.61,NORMAL,0
TRAIN_P0134,0.0535,0.0295,144,7,0,0,0,0,0,20,0.0145,0,3,1,413.73,NORMAL,0
TRAIN_P1141,0.0232,0.0216,110,8,1,0,0,0,0,15,0.0151,0,4,1,326.0,NORMAL,0
TRAIN_P0934,0.0319,0.0153,168,7,1,0,0,0,0,34,0.0056,0,2,2,586.86,NORMAL,0
TRAIN_P0929,0.0211,0.0154,172,10,2,0,0,0,0,27,0.0118,0,6,1,383.51,NORMAL,0
TRAIN_P0824,0.0182,0.034,130,5,0,0,0,0,0,28,0.0131,0,3,2,373.8,NORMAL,0
TRAIN_P1532,0.0424,0.017,152,10,1,0,0,0,0,19,0.0248,0,2,2,210.64,NORMAL,0
TRAIN_P1215,0.021,0.0389,155,8,0,0,0,0,0,28,0.0142,0,7,1,351.29,NORMAL,0
TRAIN_P0505,0.026,0.0206,134,7,1,0,0,0,0,18,0.0126,0,1,1,459.47,NORMAL,0
TRAIN_P3556,0.0621,0.095,2058,13,1,0,1,7,4,72,0.0846,23,5,5,511.96,PRIVILEGE_ABUSE,1
TRAIN_P2396,0.4074,0.0668,181,7,0,0,0,0,0,34,0.4108,15,5,2,534.43,BRUTE_FORCE,1
TRAIN_P1997,0.0154,0.0152,113,9,1,0,0,0,0,24,0.0097,0,2,1,396.65,NORMAL,0
TRAIN_P2435,0.6517,0.0828,199,12,0,0,0,0,2,31,0.2848,14,3,1,405.46,BRUTE_FORCE,1
TRAIN_P1959,0.0191,0.0206,202,8,0,0,0,0,0,19,0.0164,0,4,1,433.87,NORMAL,0
TRAIN_P1385,0.0081,0.0202,101,10,0,0,0,0,0,25,0.0111,0,5,1,292.26,NORMAL,0
TRAIN_P0895,0.0511,0.0221,173,10,0,0,0,0,0,34,0.0203,0,3,1,419.78,NORMAL,0
TRAIN_P0829,0.0403,0.0212,106,10,0,0,0,0,0,39,0.0127,0,5,1,309.07,NORMAL,0
TRAIN_P3526,0.0534,0.0556,1736,14,3,4,0,7,4,64,0.0564,20,9,2,331.39,PRIVILEGE_ABUSE,1
TRAIN_P2524,0.1108,0.0611,326,14,3,0,0,0,0,43,0.0784,5,6,1,612.08,RECONNAISSANCE,1
TRAIN_P1684,0.0018,0.016,169,7,1,0,0,0,0,23,0.0177,0,6,1,355.76,NORMAL,0
TRAIN_P3082,0.0623,0.0569,2309,12,3,1,0,0,3,58,0.0337,16,5,1,413.28,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3062,0.0897,0.0798,1949,12,2,2,1,0,2,73,0.0324,21,5,2,331.82,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3007,0.0741,0.0855,2347,13,4,2,0,0,1,70,0.0547,19,5,1,676.29,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0653,0.0562,0.0212,154,9,0,0,0,0,0,38,0.0169,0,2,2,270.29,NORMAL,0
TRAIN_P0173,0.0544,0.0135,111,9,0,0,0,0,0,14,0.018,0,4,1,437.13,NORMAL,0
TRAIN_P0039,0.0875,0.0251,132,11,0,0,0,0,0,9,0.0197,1,2,1,425.04,NORMAL,0
TRAIN_P3432,0.1017,0.071,1900,11,4,1,0,7,4,50,0.0533,19,9,4,439.48,PRIVILEGE_ABUSE,1
TRAIN_P0714,0.0149,0.015,160,9,0,0,0,0,0,33,0.0131,1,3,1,476.0,NORMAL,0
TRAIN_P0091,0.0309,0.0199,103,6,0,0,0,0,0,30,0.0179,0,4,1,402.5,NORMAL,0
TRAIN_P3543,0.1117,0.0593,1865,16,1,1,2,5,4,53,0.0792,26,11,4,495.52,PRIVILEGE_ABUSE,1
TRAIN_P1206,0.046,0.0259,132,7,0,0,0,0,0,20,0.0244,0,3,2,467.28,NORMAL,0
TRAIN_P2959,0.0155,0.0691,2285,13,2,0,0,0,0,42,0.0526,12,5,1,626.1,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3094,0.0406,0.0854,2429,14,0,0,1,0,3,67,0.0461,13,7,3,793.7,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1828,0.0333,0.0138,168,8,0,0,0,0,0,13,0.0078,0,4,1,441.71,NORMAL,0
TRAIN_P1156,0.0397,0.0161,141,8,0,0,0,0,1,21,0.0064,0,5,1,503.03,NORMAL,0
TRAIN_P1325,0.0392,0.0263,127,10,0,0,0,0,0,27,0.0171,0,3,1,369.23,NORMAL,0
TRAIN_P0217,0.0324,0.0171,204,7,0,0,0,0,0,32,0.0131,0,3,1,312.13,NORMAL,0
TRAIN_P0511,0.0356,0.0203,169,9,0,0,0,0,0,20,0.0125,0,4,1,180.0,NORMAL,0
TRAIN_P1681,0.0626,0.0125,158,11,0,0,0,0,0,33,0.0152,0,3,1,349.51,NORMAL,0
TRAIN_P0500,0.0206,0.0286,188,7,0,0,0,0,0,17,0.0165,0,3,1,420.34,NORMAL,0
TRAIN_P2965,0.098,0.0691,2384,16,0,1,1,0,1,48,0.0599,12,8,3,716.24,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1857,0.0299,0.0235,86,10,0,0,0,0,0,24,0.0211,0,2,1,247.81,NORMAL,0
TRAIN_P1389,0.0619,0.0234,127,10,0,0,0,0,0,24,0.0088,0,4,1,422.86,NORMAL,0
TRAIN_P1520,0.0405,0.0256,159,11,0,0,0,0,0,11,0.0213,0,2,1,433.52,NORMAL,0
TRAIN_P2387,0.478,0.072,196,10,0,0,0,0,0,34,0.2938,6,6,2,472.44,BRUTE_FORCE,1
TRAIN_P3262,0.0361,0.0816,3038,15,3,16,9,0,3,55,0.0314,39,9,2,953.75,DATA_EXFILTRATION,1
TRAIN_P2077,0.0587,0.0145,220,6,0,0,0,0,0,40,0.0196,0,2,1,283.57,NORMAL,0
TRAIN_P1541,0.0744,0.0134,144,11,0,0,0,0,0,5,0.0132,0,5,1,453.02,NORMAL,0
TRAIN_P1218,0.0405,0.0209,170,9,0,0,0,0,0,13,0.0121,0,1,1,398.49,NORMAL,0
TRAIN_P2682,0.0927,0.0696,228,14,9,0,0,0,1,47,0.1153,10,3,3,572.17,RECONNAISSANCE,1
TRAIN_P3436,0.1339,0.0891,2324,14,1,0,2,3,4,49,0.0597,16,10,4,658.41,PRIVILEGE_ABUSE,1
TRAIN_P1417,0.041,0.0223,165,8,0,0,0,0,0,32,0.0151,0,2,1,410.68,NORMAL,0
TRAIN_P2218,0.5216,0.0343,136,11,0,0,0,0,0,57,0.3406,11,6,1,304.58,BRUTE_FORCE,1
TRAIN_P3014,0.0603,0.1096,2397,10,2,2,0,0,1,61,0.0798,24,7,3,352.28,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1677,0.0227,0.0205,197,11,0,0,0,0,0,28,0.0109,0,5,1,344.66,NORMAL,0
TRAIN_P1198,0.0545,0.0215,118,11,0,0,0,0,0,28,0.014,0,3,1,431.61,NORMAL,0
TRAIN_P1543,0.0397,0.0185,200,7,0,0,0,0,0,19,0.016,0,5,1,437.92,NORMAL,0
TRAIN_P2540,0.0688,0.0568,372,15,7,0,0,0,0,49,0.065,10,7,2,568.16,RECONNAISSANCE,1
TRAIN_P0954,0.0364,0.0174,152,10,0,0,0,0,0,25,0.0071,0,3,1,284.93,NORMAL,0
TRAIN_P2636,0.0525,0.0657,297,11,7,0,0,0,0,78,0.129,9,7,1,576.24,RECONNAISSANCE,1
TRAIN_P0751,0.0227,0.0302,230,8,0,0,0,0,0,24,0.008,0,1,1,365.21,NORMAL,0
TRAIN_P2706,0.0861,0.0606,309,14,8,0,0,0,1,51,0.1433,7,6,2,525.53,RECONNAISSANCE,1
TRAIN_P0235,0.0511,0.0133,169,6,0,0,0,0,0,14,0.008,0,2,1,329.07,NORMAL,0
TRAIN_P0733,0.0527,0.0176,128,9,0,0,0,0,0,12,0.014,0,3,1,389.71,NORMAL,0
TRAIN_P3590,0.0725,0.0835,1431,16,2,1,1,7,3,61,0.0803,18,13,2,573.98,PRIVILEGE_ABUSE,1
TRAIN_P1157,0.0562,0.0215,79,9,1,0,0,0,0,29,0.0144,0,4,1,459.72,NORMAL,0
TRAIN_P3081,0.1117,0.0504,2774,11,3,1,0,0,0,42,0.0416,14,6,1,640.95,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2446,0.4935,0.065,162,11,0,0,0,0,0,55,0.3393,12,5,1,480.14,BRUTE_FORCE,1
TRAIN_P1210,0.0243,0.0182,144,8,0,0,0,0,0,10,0.0166,0,2,1,343.68,NORMAL,0
